racha_actual,puntaje_estrategia,payout,ret_1m,ret_3m,ret_5m,slope_5m,rv_20,range_norm,bb_z,body_ratio,wick_imbalance,micro_trend_persist,result_bin
-1.0,0.22843558664438463,0.9550000000000001,-0.31,-0.38659999999999994,-0.35595999999999994,0.021959651390625383,0.06770850816712748,0.18336325761961747,-0.6517000000000001,0.31,-0.882925,-0.1,1
-2.0,0.19649963716231597,0.9524999999999999,-0.18739999999999996,-0.23120000000000004,-0.21367999999999998,0.01919543685554773,0.05296251410056163,0.14328205209473685,-0.7907,0.18739999999999996,-0.887675,-0.2,0
-1.0,0.1912647759970088,0.9550000000000001,-0.16840000000000002,-0.21519999999999995,-0.19648,0.019070875346614884,0.05236601277612196,0.1397239497610794,-0.8082,0.16840000000000002,-0.92205,-0.1,0
-1.0,0.1912647759970088,0.9550000000000001,-0.16840000000000002,-0.21519999999999995,-0.19648,0.019070875346614884,0.05236601277612196,0.1397239497610794,-0.8082,0.16840000000000002,-0.92205,-0.1,0
-1.0,0.1984930427116409,0.9550000000000001,-0.2108,-0.25099999999999995,-0.23491999999999996,0.01935612506786582,0.05374001372181769,0.14772059875705185,-0.7691000000000001,0.2108,-0.9122750000000001,-0.1,0
-1.0,0.19924080365049135,0.9550000000000001,-0.21519999999999995,-0.25459999999999994,-0.23883999999999994,0.01938682673268131,0.05388960021794842,0.14854891871966344,-0.7651000000000001,0.21519999999999995,-0.9112750000000001,-0.1,0
2.0,0.2584646772236277,0.95,-0.257,-0.29019999999999996,-0.27691999999999994,0.03219409386722503,0.055405247741701524,0.15663348579599032,-0.7264,0.257,-0.8716,0.2,0
1.0,0.10129063919639693,0.95,0.19239999999999996,0.11379999999999996,0.14523999999999995,0.003060890575405868,0.0050791478455499695,0.03984723053704604,-0.8469000000000001,0.19239999999999996,-0.931725,0.1,0
-1.0,0.2493296761846248,0.9550000000000001,0.3563999999999999,0.2516,0.29351999999999995,0.02981946738308962,0.044518190611624764,0.1461219636249571,-0.6960000000000002,0.3563999999999999,-0.894,-0.1,0
1.0,0.17987613003799502,0.95,-0.23340000000000002,-0.30219999999999997,-0.27468,0.014723696093573801,0.034510546330097314,0.12423184665945197,-0.7322,0.23340000000000002,-0.90305,0.1,1
1.0,0.18117458569466557,0.95,-0.2386,-0.3072,-0.27976,0.014827183407850043,0.03487688509816711,0.12566892924271608,-0.7271000000000001,0.2386,-0.901775,0.1,1
